id,Finished.Recruitment,RecordedDate.Recruitment,Group,Finished.D2,RecordedDate.D2,AnxietyD2_OnEdge,AnxietyD2_Uneasy,AnxietyD2_Anxious,VigorD2_Vigorous,VigorD2_Cheerful,VigorD2_Lively,PANASD2_1_Attentive,PANASD2_2_Interested,PANASD2_3_Alert,PANASD2_4_Excited,PANASD2_5_Enthusiastic,PANASD2_6_Inspired,PANASD2_7_Proud,PANASD2_8_Determined,PANASD2_9_Strong,PANASD2_10_Active,PANASD2_11_Distressed,PANASD2_12_Upset,PANASD2_13_Hostile,PANASD2_14_Irritable,PANASD2_15_Scared,PANASD2_16_Afraid,PANASD2_17_Ashamed,PANASD2_18_Guilty,PANASD2_19_Nervous,PANASD2_20_Jittery,PA.Anchor.Before,NA.Anchor.Before,PA.Anchor.After,NA.Anchor.After,Anchor.Position,Exclude_SameAll.D2,Exclude_Missing.D2,Finished.D1,RecordedDate.D1,AnxietyD1_OnEdge,AnxietyD1_Uneasy,AnxietyD1_Anxious,VigorD1_Vigorous,VigorD1_Cheerful,VigorD1_Lively,PANASD1_1_Attentive,PANASD1_2_Interested,PANASD1_3_Alert,PANASD1_4_Excited,PANASD1_5_Enthusiastic,PANASD1_6_Inspired,PANASD1_7_Proud,PANASD1_8_Determined,PANASD1_9_Strong,PANASD1_10_Active,PANASD1_11_Distressed,PANASD1_12_Upset,PANASD1_13_Hostile,PANASD1_14_Irritable,PANASD1_15_Scared,PANASD1_16_Afraid,PANASD1_17_Ashamed,PANASD1_18_Guilty,PANASD1_19_Nervous,PANASD1_20_Jittery,Exclude_SameAll.D1,Exclude_Missing.D1,age,Current.Country.of.Residence,Gender.identity,Nationality,Sex
7a0276d5fe0bdb598d4bbf566ba7360c,TRUE,19/07/2021 15:33,Earlier Start,1,21/07/2021 14:18,4,3,3,2,3,5,4,5,1,4,3,3,5,2,3,4,4,1,1,5,1,3,1,1,3,2,NA,NA,3,4,Anchor After,0,0,TRUE,20/07/2021 17:30,2,2,1,4,3,5,4,4,1,4,4,4,5,5,4,4,2,1,1,4,1,1,1,1,1,2,0,0,18,Italy,Female,Italy,Female
7a25192190f8f11ea4502151ffa97df5,TRUE,19/07/2021 14:32,Later Start,1,21/07/2021 22:21,1,5,1,2,3,4,4,5,5,3,5,4,5,5,4,3,1,4,4,3,4,3,1,1,5,2,3,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,South Africa,Female,South Africa,Female
7a319daaab6c9ddafda60c15bfddebc7,TRUE,19/07/2021 15:11,Earlier Start,1,21/07/2021 13:04,1,1,1,4,4,4,4,4,4,3,3,3,3,3,4,5,1,1,1,1,1,1,1,1,1,1,5,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:07,1,1,1,4,3,5,3,4,1,2,3,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,0,0,33,Greece,Female,Greece,Female
7a52ce41c69a0b6de43cfb203531caf9,TRUE,19/07/2021 14:42,Earlier Start,1,21/07/2021 17:43,1,1,1,3,4,3,3,3,3,2,3,3,3,3,4,2,1,1,1,2,1,1,1,1,1,1,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 14:42,1,1,1,2,4,4,3,3,2,2,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,0,0,31,United Kingdom,Female,United Kingdom,Female
7a6f3e8990c46d297aebc2da9b1a48d5,TRUE,19/07/2021 14:57,Earlier Start,1,21/07/2021 13:59,1,2,2,2,1,2,3,2,4,1,1,3,1,3,2,2,4,1,1,1,2,1,1,1,1,2,3,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:36,3,4,3,1,1,1,2,1,3,1,1,3,2,3,3,1,5,2,1,3,1,1,1,1,2,2,0,0,23,South Africa,Female,South Africa,Female
7ab2f868d14bc45d3816ca47461d41bb,TRUE,19/07/2021 15:06,Earlier Start,1,21/07/2021 13:02,3,3,1,4,3,4,4,4,3,3,4,4,4,4,4,3,4,1,1,1,1,1,1,1,1,3,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 13:03,3,3,2,4,4,3,3,4,3,3,4,3,4,4,4,3,4,1,1,1,1,1,2,1,1,3,0,0,49,Portugal,Male,Portugal,Male
7ac5e72d27cede47c1a600f108341015,TRUE,19/07/2021 14:52,Later Start,1,21/07/2021 15:37,2,1,1,3,3,5,3,4,3,5,5,5,5,5,5,5,3,1,2,1,1,1,1,1,1,3,4,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29,Poland,Male,Poland,Male
7ae1ebb261d6c7baa5eb19d96be4075d,TRUE,19/07/2021 15:13,Later Start,1,21/07/2021 17:17,1,1,1,3,3,3,4,3,4,2,3,5,1,4,1,4,1,1,1,1,1,1,1,1,1,1,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,South Africa,Female,South Africa,Female
7ae39890af13ad4a9ab8f7d63643a599,TRUE,19/07/2021 14:34,Later Start,1,21/07/2021 17:14,3,3,4,2,2,3,2,3,3,4,3,3,2,2,2,3,2,2,2,4,4,4,5,2,5,2,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Portugal,Male,Portugal,Male
7afc3cb08c8cdcb17ab00b977f3a7f96,TRUE,19/07/2021 15:27,Later Start,1,21/07/2021 13:10,2,2,3,1,3,3,1,3,3,1,2,4,2,1,2,2,4,2,1,2,1,1,4,4,2,2,NA,NA,2,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Italy,Male,Italy,Male
7b26b3709725d8bd9f71696e0e528105,TRUE,19/07/2021 14:50,Earlier Start,1,21/07/2021 21:16,1,1,2,3,4,4,3,5,4,3,3,4,4,4,4,3,1,1,1,2,2,1,1,1,2,4,NA,NA,5,1,Anchor After,0,0,TRUE,20/07/2021 15:01,3,1,4,3,2,2,3,2,3,2,3,3,1,2,2,2,2,4,2,2,1,2,1,2,4,3,0,0,24,France,Male,France,Male
7b2aa80a1ee815440c0fd25097171c58,TRUE,19/07/2021 14:50,Later Start,1,21/07/2021 13:04,3,4,3,1,1,1,1,3,1,1,1,1,3,2,1,1,2,3,1,1,2,2,1,2,2,2,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,Estonia,Female,Estonia,Female
7b3e0cbd53aea773d9ad22ef8672b194,TRUE,19/07/2021 15:33,Earlier Start,1,21/07/2021 13:05,1,1,4,2,3,2,2,2,2,5,3,4,5,5,1,1,1,1,2,1,2,1,1,1,4,1,NA,NA,5,2,Anchor After,0,0,TRUE,20/07/2021 16:49,1,2,4,1,3,2,2,3,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,4,1,0,0,23,Portugal,Female,Portugal,Female
7b431bc515f6ea69df1ee8cd3407f5e3,TRUE,19/07/2021 14:22,Later Start,1,21/07/2021 13:09,1,2,1,2,3,2,4,3,3,1,3,4,3,4,3,2,1,1,1,2,1,1,1,1,2,2,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,Canada,Female,Canada,Female
7b4dfc9be28f78730325b6ffe9ee5007,TRUE,19/07/2021 15:21,Earlier Start,1,21/07/2021 13:16,3,3,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,3,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:06,4,2,3,2,2,2,3,2,4,2,2,2,2,2,1,1,3,1,1,2,1,1,1,1,4,4,0,0,31,Portugal,Female,Portugal,Female
7b626c3f9f1574e6e73ab73241efe6cb,TRUE,19/07/2021 14:22,Later Start,1,21/07/2021 13:05,4,4,3,4,2,2,4,2,4,4,5,4,4,1,5,3,3,3,4,2,5,4,2,2,4,4,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45,South Africa,Male,South Africa,Male
7b65bb44e52b35ae4c6920c2459b19fc,TRUE,19/07/2021 15:32,Later Start,1,21/07/2021 16:30,4,3,4,3,4,3,2,4,3,4,3,3,4,4,4,3,4,3,1,2,3,2,1,1,3,2,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Hungary,Female,Hungary,Female
7b6e84ac814cba4e650ab205b1f3eef6,TRUE,19/07/2021 15:15,Earlier Start,1,21/07/2021 16:44,1,1,2,4,3,3,3,3,1,3,3,3,2,3,2,4,1,1,1,2,1,1,1,1,2,1,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:16,1,1,1,4,5,3,3,4,4,4,4,3,3,4,3,3,2,1,1,1,1,1,1,1,1,1,0,0,26,Portugal,Female,Portugal,Female
7b78917090f5ecf36b0cfa4242162ce4,TRUE,19/07/2021 15:24,Earlier Start,1,21/07/2021 17:30,1,1,1,5,5,5,4,5,1,4,4,5,3,4,3,5,1,1,1,1,1,1,1,1,1,2,4,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 14:23,1,1,1,4,4,4,3,4,1,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,22,Portugal,Female,Portugal,Female
7b85afe8e46fcc2cae3843734b9e5025,TRUE,19/07/2021 14:45,Later Start,1,21/07/2021 13:51,1,1,1,3,2,4,3,5,3,3,3,4,3,4,3,5,1,1,1,2,1,1,1,1,1,1,4,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,South Africa,Male,South Africa,Male
7b9eafb1c5180a2a78a398b5b0dd9a2f,TRUE,19/07/2021 15:02,Later Start,1,21/07/2021 14:53,2,3,4,2,2,2,3,2,3,3,2,2,3,4,3,3,3,2,1,2,3,2,1,1,3,3,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Mexico,Female,Mexico,Female
7bafb3b0f4d9134957038f54d0a08992,TRUE,19/07/2021 15:27,Earlier Start,1,21/07/2021 13:07,3,4,2,2,3,3,2,4,3,2,4,3,3,3,3,4,3,3,4,2,3,3,2,3,3,4,NA,NA,4,3,Anchor After,0,0,TRUE,20/07/2021 13:16,2,4,3,3,4,1,3,3,3,4,4,4,3,4,4,3,3,4,3,3,3,2,3,2,3,3,0,0,21,Poland,Female,Poland,Female
7bb436cee813347e7e749a706c1ce107,TRUE,19/07/2021 15:03,Later Start,1,21/07/2021 16:41,3,4,4,2,2,2,2,2,3,3,2,2,2,3,3,3,2,2,3,2,3,1,3,3,4,2,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,Portugal,Male,Portugal,Male
7bfe6d04a9f1531bba8b3a6caa44cdda,TRUE,19/07/2021 14:34,Earlier Start,1,21/07/2021 13:10,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,1,1,1,1,2,3,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 17:53,3,2,2,3,4,3,4,4,4,5,4,5,4,5,4,4,4,1,2,3,1,1,1,1,2,4,0,0,20,South Africa,Female,South Africa,Female
7bffab792aa05d0ad14eda465c7843ff,TRUE,19/07/2021 14:19,Earlier Start,1,21/07/2021 13:23,2,2,2,2,3,3,3,4,2,3,3,4,3,4,3,2,1,1,1,1,1,1,1,2,1,3,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 14:06,1,2,2,3,4,4,4,4,4,3,4,4,4,4,4,4,1,3,1,1,4,1,1,1,4,1,0,0,38,Canada,Male,Jamaica,Male
7c64dfd3ac3e8683fbc728c95454a005,TRUE,19/07/2021 15:14,Later Start,1,21/07/2021 16:15,1,1,2,3,2,3,4,4,1,2,2,4,2,3,2,3,2,2,1,1,1,1,1,1,3,1,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,Portugal,Male,Portugal,Male
7c6cb37220b61e0ac6ffbf6ad0f6ee26,TRUE,19/07/2021 15:14,Earlier Start,1,21/07/2021 13:30,2,1,2,3,4,4,1,3,1,3,4,4,3,3,4,4,1,1,1,1,1,1,4,2,2,2,5,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 14:01,4,4,4,3,2,3,2,1,4,2,3,2,3,2,2,3,3,3,3,3,3,2,2,4,5,3,0,0,28,South Africa,Female,South Africa,Female
7caba538e4e4d08c49aa4ee8275c0d9c,TRUE,19/07/2021 15:26,Later Start,1,21/07/2021 17:11,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,Portugal,Male,Portugal,Male
7cdce332e9fea96741ddb1375b56aafb,TRUE,19/07/2021 15:29,Later Start,1,21/07/2021 17:10,4,3,5,1,1,2,2,2,4,1,1,3,1,1,2,1,4,3,4,4,3,2,1,1,5,4,NA,NA,3,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Italy,Female,Italy,Female
7cdf6f6f30c3f81b667ef6cf40b311f8,TRUE,19/07/2021 14:56,Later Start,1,21/07/2021 13:07,4,3,4,3,3,2,3,2,4,2,3,3,3,4,2,2,3,4,3,4,3,4,1,4,4,3,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,Czech Republic,Female,Czech Republic,Female
7d42f4d4b86590e755416ae5d7128fa1,TRUE,19/07/2021 14:57,Earlier Start,1,21/07/2021 15:50,3,2,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,3,2,3,3,4,3,1,NA,NA,4,3,Anchor After,0,0,TRUE,20/07/2021 15:23,3,3,4,1,1,1,1,2,3,1,1,1,1,1,1,1,2,5,1,4,4,3,2,2,4,1,0,0,20,Netherlands,Female,Netherlands,Female
7dbe7f0576b2e67f8f9004fec9d39a27,TRUE,19/07/2021 15:01,Earlier Start,1,21/07/2021 13:10,2,3,4,4,5,4,4,5,4,4,4,2,2,3,2,3,1,1,1,1,1,2,1,1,3,3,5,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:03,3,3,4,3,2,3,4,2,4,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,5,3,0,0,19,South Africa,Female,South Africa,Female
7dd65636c1cb190ce2520573f93311c6,TRUE,19/07/2021 14:53,Later Start,1,21/07/2021 15:14,2,2,2,3,3,3,3,3,1,4,2,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Estonia,Female,Estonia,Female
7df3d68bc20b60017249f8a69e17de27,TRUE,19/07/2021 15:24,Later Start,1,21/07/2021 18:03,1,1,4,1,2,3,3,4,4,3,2,1,1,2,3,2,1,1,1,2,1,1,1,1,4,1,NA,NA,3,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Mexico,Male,Mexico,Male
7e0b202a6cf226537ca7ad52f1e4336f,TRUE,19/07/2021 15:31,Earlier Start,1,21/07/2021 13:11,2,2,1,4,4,5,4,4,2,4,3,3,3,5,4,4,2,1,1,2,1,1,1,1,1,2,NA,NA,5,1,Anchor After,0,0,TRUE,20/07/2021 14:56,4,4,4,2,2,4,4,3,2,3,3,4,4,4,4,4,3,4,1,4,2,2,1,1,4,3,0,0,31,Hungary,Male,Hungary,Male
7e5aa350cb47b49e8986134ec1cfd700,TRUE,19/07/2021 15:21,Later Start,1,21/07/2021 14:32,1,1,3,3,4,3,1,4,1,3,3,2,4,2,3,3,1,1,1,2,1,1,1,1,4,3,NA,NA,4,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Portugal,Male,Portugal,Male
7e750e3025473c6e8530824c72020f85,TRUE,19/07/2021 14:58,Earlier Start,1,21/07/2021 13:51,2,1,2,2,3,3,4,4,4,2,3,3,3,4,3,2,2,1,2,1,1,1,1,1,2,2,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 14:01,2,2,2,3,3,3,4,4,4,3,3,4,4,4,3,4,2,2,2,2,2,2,1,1,2,2,0,0,29,Poland,Male,Poland,Male
7e823d2a02d2c07507a4ad8089298dbd,TRUE,19/07/2021 15:21,Later Start,1,21/07/2021 15:03,2,1,2,4,3,3,2,3,4,4,4,3,4,5,2,3,4,4,3,2,1,1,1,1,3,2,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Poland,Male,Poland,Male
7e9b0b62f2b0ebd73512618321fef437,TRUE,19/07/2021 15:08,Earlier Start,1,21/07/2021 15:55,1,1,1,3,4,4,3,3,2,1,3,3,2,3,4,4,1,1,1,1,1,1,1,1,1,2,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 15:14,1,1,2,3,4,4,1,4,2,4,4,1,3,4,4,4,3,1,1,1,1,1,1,1,1,3,0,0,20,Czech Republic,Male,Czech Republic,Male
7eba3ada060e503679378b417775a1b5,TRUE,19/07/2021 14:11,Later Start,1,21/07/2021 13:56,1,1,3,1,2,2,1,1,3,2,1,1,2,2,3,2,1,1,1,2,1,1,1,1,2,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,54,South Africa,Female,South Africa,Female
7eca871b9fb6a128977a0102a7d1c10c,TRUE,19/07/2021 15:09,Earlier Start,1,21/07/2021 13:15,1,3,2,2,2,1,2,2,2,1,1,1,1,3,2,1,2,2,2,3,2,2,1,1,1,1,NA,NA,2,4,Anchor After,0,0,TRUE,20/07/2021 13:19,1,3,2,2,4,2,4,2,3,1,1,2,1,3,3,1,1,1,2,1,2,2,1,1,2,1,0,0,45,Slovenia,Female,Slovenia,Female
7ecee7253c62e65670c6985584029d70,TRUE,19/07/2021 15:26,Earlier Start,1,21/07/2021 13:19,3,4,4,3,3,3,3,3,4,3,3,3,2,3,3,3,2,2,3,2,4,4,3,4,4,2,3,4,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:03,1,3,3,4,3,4,4,4,3,3,3,4,2,4,3,3,3,1,1,1,2,2,1,2,2,1,0,0,21,Poland,Male,Poland,Male
7ee22be66075cd157d7f7139ae0beb2c,TRUE,19/07/2021 14:27,Later Start,1,21/07/2021 13:09,1,2,1,5,4,4,3,4,4,3,5,4,2,5,5,3,1,1,3,3,2,1,1,1,1,2,NA,NA,4,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,South Africa,Male,South Africa,Male
7f32edd21eabd98de36c229404d386d8,TRUE,19/07/2021 15:16,Earlier Start,1,21/07/2021 14:58,2,4,5,1,2,2,2,1,2,1,1,1,1,1,1,2,2,4,1,2,1,4,4,5,3,2,NA,NA,1,5,Anchor After,0,0,TRUE,20/07/2021 17:46,4,2,3,4,4,3,4,4,4,1,3,2,4,2,2,4,1,1,1,2,1,1,1,1,4,3,0,0,23,Spain,Female,Spain,Female
7f35959fb86b1d83929e5ec828811ba2,TRUE,19/07/2021 15:08,Later Start,1,21/07/2021 18:46,3,2,3,2,1,1,2,2,3,2,1,1,2,1,1,1,3,3,3,4,2,3,2,2,2,4,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Hungary,Genderqueer/Gender Non Conforming,Hungary,Prefer not to say
7f36cd5bc88d7aa58286192782fc85a5,TRUE,19/07/2021 15:09,Earlier Start,1,21/07/2021 13:06,2,3,5,1,2,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,5,4,1,1,4,1,1,4,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:04,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,4,4,1,1,5,1,0,0,26,South Africa,Female,Zimbabwe,Female
7f62ec5268feef9060fecb22ab306b48,TRUE,19/07/2021 15:12,Later Start,1,21/07/2021 13:11,1,1,1,5,3,3,3,5,1,3,4,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,South Africa,Male,South Africa,Male
7f685fa5fdb079fb82c8b023848e52c8,TRUE,19/07/2021 15:10,Earlier Start,1,21/07/2021 14:25,4,4,4,3,3,3,3,2,4,1,2,2,3,3,4,2,4,4,3,4,4,4,2,3,3,2,2,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:29,2,3,1,4,4,3,4,5,4,4,3,5,4,4,4,3,2,2,3,2,3,3,1,4,4,3,0,0,20,Poland,Male,Poland,Male
7f776c87f646d6a2f109d2ba7c795cbb,TRUE,19/07/2021 14:29,Earlier Start,1,21/07/2021 14:27,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,NA,NA,4,3,Anchor After,0,0,TRUE,20/07/2021 13:05,1,1,1,2,2,2,1,2,1,3,3,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,0,0,24,Poland,Female,Poland,Female
7fce5971493edd832fd326acb73cdfb7,TRUE,19/07/2021 15:20,Earlier Start,1,21/07/2021 18:58,1,1,4,5,4,4,4,4,1,5,4,2,4,5,5,5,2,1,3,3,2,4,1,1,3,2,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 18:02,1,2,1,2,2,1,2,3,1,1,2,2,2,2,4,1,3,1,1,1,1,1,1,1,1,1,0,0,18,Poland,Male,Poland,Male
7fdfe91470f1d611d8550475d233aac3,TRUE,19/07/2021 14:44,Earlier Start,1,21/07/2021 15:26,1,1,1,2,2,2,5,4,4,4,4,4,4,4,4,4,1,1,3,1,1,1,1,1,1,1,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:20,4,4,4,3,3,3,4,3,4,2,2,3,4,3,3,4,4,4,2,3,2,2,1,2,4,4,0,0,37,South Africa,Female,South Africa,Female
802dab9a6132ab462813eda350a2cbd0,TRUE,19/07/2021 15:19,Earlier Start,1,21/07/2021 15:43,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 15:13,3,2,2,1,3,2,3,2,3,2,2,1,3,2,2,1,1,2,1,3,1,1,1,2,2,1,0,0,31,Canada,Female,Canada,Female
804547631edef52caf8f40498f7009f9,TRUE,19/07/2021 15:27,Earlier Start,1,21/07/2021 17:34,1,1,2,4,3,4,1,2,2,2,3,2,3,3,2,4,1,1,1,1,2,1,1,1,2,1,5,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 21:23,3,1,2,1,3,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,0,0,23,Portugal,Female,Portugal,Female
80580e15466b3d12ea21951e06115491,TRUE,19/07/2021 15:20,Earlier Start,1,21/07/2021 14:20,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:02,1,1,1,3,3,3,3,3,3,2,3,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,0,0,47,United Kingdom,Male,United Kingdom,Male
80748106ac81e4b357303a0e71db20c6,TRUE,19/07/2021 15:46,Later Start,1,21/07/2021 17:11,1,2,2,1,1,2,1,3,1,2,2,2,1,4,2,2,2,2,1,2,1,1,1,2,3,1,NA,NA,4,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,Poland,Male,Poland,Male
809ba976158ca5e8bd69a8aecb047f90,TRUE,19/07/2021 15:31,Earlier Start,1,21/07/2021 15:05,1,1,1,1,2,4,1,3,2,1,3,3,4,4,4,3,2,1,1,1,2,2,2,2,3,2,4,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:50,2,1,1,2,1,4,2,4,2,1,2,3,3,3,3,3,2,1,1,1,1,1,1,1,3,2,0,0,22,Mexico,Female,Mexico,Female
80cc8ab7a0de9b6d8802fc3895de5866,TRUE,19/07/2021 15:39,Earlier Start,1,21/07/2021 13:05,1,1,1,5,5,5,5,4,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,NA,NA,5,1,Anchor After,0,0,TRUE,20/07/2021 13:07,4,4,4,2,2,2,4,3,2,3,2,3,3,4,4,3,3,3,2,2,1,1,1,1,2,2,0,0,26,South Africa,Female,Zimbabwe,Female
